step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,1,1,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_START,1,1,,,,Task starts execution
0,0,TASK_START,2,2,,,,Task starts execution
1,1,TASK_COMPLETE,2,2,,,,
2,2,TASK_ASSIGNED,3,2,,,,Task assigned to UAV
2,2,TASK_START,3,2,,,,Task starts execution
3,3,TASK_COMPLETE,3,2,,,,
3,3,LOW_BATTERY,,2,,,,
4,4,TASK_ASSIGNED,4,2,,,,Task assigned to UAV
4,4,TASK_START,4,2,,,,Task starts execution
4,4,TASK_COMPLETE,1,1,,,,
4,4,LOW_BATTERY,,1,,,,
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,1,140,116,Charging started
5,5,TASK_ASSIGNED,5,1,,,,Task assigned to UAV
5,5,TASK_START,5,1,,,,Task starts execution
5,5,CHARGING_REQUEST,,1,,,,UAV requests charging
5,5,CHARGING_START,,1,1,378.0,41.0,Charging started
19,19,CHARGING_END,,2,1,140,116,Charging ended
19,19,TASK_COMPLETE,4,2,,,,
20,20,TASK_ASSIGNED,6,2,,,,Task assigned to UAV
20,20,TASK_START,6,2,,,,Task starts execution
21,21,CHARGING_END,,1,1,378.0,41.0,Charging ended
21,21,TASK_COMPLETE,5,1,,,,
21,21,TASK_COMPLETE,6,2,,,,
21,21,LOW_BATTERY,,2,,,,
22,22,TASK_ASSIGNED,7,1,,,,Task assigned to UAV
22,22,TASK_ASSIGNED,8,2,,,,Task assigned to UAV
22,22,TASK_START,7,1,,,,Task starts execution
22,22,TASK_START,8,2,,,,Task starts execution
22,22,CHARGING_REQUEST,,2,,,,UAV requests charging
22,22,CHARGING_START,,2,1,148,115,Charging started
23,23,TASK_COMPLETE,7,1,,,,
23,23,CHARGING_REQUEST,,1,,,,UAV requests charging
23,23,CHARGING_START,,1,1,375,64,Charging started
24,24,TASK_ASSIGNED,9,1,,,,Task assigned to UAV
24,24,TASK_START,9,1,,,,Task starts execution
36,36,CHARGING_END,,1,1,375,64,Charging ended
38,38,CHARGING_END,,2,1,148,115,Charging ended
38,38,LOW_BATTERY,,1,,,,
38,38,TASK_COMPLETE,8,2,,,,
39,39,TASK_ASSIGNED,10,2,,,,Task assigned to UAV
39,39,TASK_START,10,2,,,,Task starts execution
39,39,CHARGING_REQUEST,,1,,,,UAV requests charging
39,39,CHARGING_START,,1,1,388.100743691336,57.953503909982885,Charging started
40,40,TASK_COMPLETE,10,2,,,,
40,40,LOW_BATTERY,,2,,,,
41,41,LOW_BATTERY,,2,,,,
42,42,LOW_BATTERY,,2,,,,
43,43,LOW_BATTERY,,2,,,,
44,44,LOW_BATTERY,,2,,,,
45,45,LOW_BATTERY,,2,,,,
46,46,LOW_BATTERY,,2,,,,
47,47,LOW_BATTERY,,2,,,,
48,48,LOW_BATTERY,,2,,,,
49,49,LOW_BATTERY,,2,,,,
