timestamp,sender,receiver,message_type,content
0,Control Center,UAV 4,TASK_ASSIGNMENT,Assign task 8
0,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 2
0,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 13
0,Control Center,UAV 1,TASK_ASSIGNMENT,Assign task 7
0,Control Center,UAV 3,TASK_ASSIGNMENT,Assign task 12
0,UAV 2,Control Center,TASK_START,Start task 2
0,UAV 1,Control Center,TASK_START,Start task 7
0,UAV 4,Control Center,TASK_START,Start task 8
0,UAV 3,Control Center,TASK_START,Start task 12
0,UAV 5,Control Center,TASK_START,Start task 13
1,UAV 1,Control Center,TASK_COMPLETE,Complete task 7
1,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
1,UAV 3,Control Center,TASK_COMPLETE,Complete task 12
1,UAV 4,Control Center,TASK_COMPLETE,Complete task 8
1,UAV 5,Control Center,TASK_COMPLETE,Complete task 13
2,Control Center,UAV 1,TASK_ASSIGNMENT,Assign task 1
2,Control Center,UAV 4,TASK_ASSIGNMENT,Assign task 30
2,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 9
2,Control Center,UAV 3,TASK_ASSIGNMENT,Assign task 15
2,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 19
2,UAV 1,Control Center,TASK_START,Start task 1
2,UAV 2,Control Center,TASK_START,Start task 9
2,UAV 3,Control Center,TASK_START,Start task 15
2,UAV 5,Control Center,TASK_START,Start task 19
2,UAV 4,Control Center,TASK_START,Start task 30
3,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
3,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
3,UAV 2,Control Center,TASK_COMPLETE,Complete task 9
3,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.3%"
3,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
3,AGV 2,UAV 2,CHARGING_START,Start charging
3,UAV 3,Control Center,TASK_COMPLETE,Complete task 15
3,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
3,UAV 4,Control Center,TASK_COMPLETE,Complete task 30
3,UAV 4,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.9%"
3,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 4
3,AGV 2,UAV 4,CHARGING_START,Start charging
3,UAV 5,Control Center,TASK_COMPLETE,Complete task 19
3,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
4,Control Center,UAV 4,TASK_ASSIGNMENT,Assign task 17
4,Control Center,AGV 1,RELAY_REQUEST,Request relay support for task 17
4,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 5
4,Control Center,AGV 1,RELAY_REQUEST,Request relay support for task 5
4,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 20
4,Control Center,AGV 1,RELAY_REQUEST,Request relay support for task 20
4,Control Center,UAV 3,TASK_ASSIGNMENT,Assign task 21
4,Control Center,AGV 1,RELAY_REQUEST,Request relay support for task 21
4,Control Center,UAV 1,TASK_ASSIGNMENT,Assign task 27
4,Control Center,AGV 1,RELAY_REQUEST,Request relay support for task 27
4,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 17
4,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 5
4,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 20
4,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 21
4,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 27
4,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
4,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
4,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
5,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
5,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
5,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
6,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
6,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
6,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
7,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
7,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
7,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
8,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
8,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
8,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
9,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
9,UAV 3,Control Center,LOW_BATTERY,Battery level: 23.2%
9,UAV 5,Control Center,LOW_BATTERY,Battery level: 23.5%
10,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 6.2%"
10,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 1
10,AGV 2,UAV 1,CHARGING_START,Start charging
10,UAV 3,Control Center,CHARGING_REQUEST,"Request charging, battery: 3.9%"
10,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 3
10,AGV 2,UAV 3,CHARGING_START,Start charging
10,UAV 5,Control Center,CHARGING_REQUEST,"Request charging, battery: 0.0%"
10,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 5
10,AGV 2,UAV 5,CHARGING_START,Start charging
23,UAV 2,Control Center,TASK_COMPLETE,Complete task 20
23,UAV 4,Control Center,TASK_COMPLETE,Complete task 17
24,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 3
24,Control Center,AGV 2,RELAY_REQUEST,Request relay support for task 3
24,Control Center,UAV 4,TASK_ASSIGNMENT,Assign task 18
24,Control Center,AGV 2,RELAY_REQUEST,Request relay support for task 18
24,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 3
24,Control Center,AGV N/A,RELAY_REQUEST,Request relay support for task 18
24,UAV 2,Control Center,LOW_BATTERY,Battery level: 24.8%
24,UAV 4,Control Center,CHARGING_REQUEST,"Request charging, battery: 15.8%"
25,UAV 1,Control Center,TASK_COMPLETE,Complete task 27
