step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,3,1,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_START,2,2,,,,Task starts execution
0,0,TASK_START,3,1,,,,Task starts execution
1,1,TASK_COMPLETE,3,1,,,,
1,1,TASK_COMPLETE,2,2,,,,
2,2,TASK_ASSIGNED,5,2,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,1,1,,,,Task assigned to UAV
2,2,TASK_START,1,1,,,,Task starts execution
2,2,TASK_START,5,2,,,,Task starts execution
3,3,TASK_COMPLETE,1,1,,,,
3,3,LOW_BATTERY,,1,,,,
3,3,TASK_COMPLETE,5,2,,,,
4,4,LOW_BATTERY,,1,,,,
5,5,LOW_BATTERY,,1,,,,
6,6,LOW_BATTERY,,1,,,,
7,7,LOW_BATTERY,,1,,,,
8,8,LOW_BATTERY,,1,,,,
9,9,LOW_BATTERY,,1,,,,
10,10,LOW_BATTERY,,1,,,,
11,11,LOW_BATTERY,,1,,,,
12,12,LOW_BATTERY,,1,,,,
13,13,LOW_BATTERY,,1,,,,
14,14,LOW_BATTERY,,1,,,,
15,15,LOW_BATTERY,,1,,,,
16,16,LOW_BATTERY,,1,,,,
17,17,LOW_BATTERY,,1,,,,
18,18,LOW_BATTERY,,1,,,,
19,19,LOW_BATTERY,,1,,,,
20,20,LOW_BATTERY,,1,,,,
21,21,LOW_BATTERY,,1,,,,
22,22,LOW_BATTERY,,1,,,,
23,23,LOW_BATTERY,,1,,,,
24,24,LOW_BATTERY,,1,,,,
25,25,LOW_BATTERY,,1,,,,
26,26,LOW_BATTERY,,1,,,,
27,27,LOW_BATTERY,,1,,,,
28,28,LOW_BATTERY,,1,,,,
29,29,LOW_BATTERY,,1,,,,
30,30,LOW_BATTERY,,1,,,,
31,31,LOW_BATTERY,,1,,,,
32,32,LOW_BATTERY,,1,,,,
33,33,LOW_BATTERY,,1,,,,
34,34,LOW_BATTERY,,1,,,,
35,35,LOW_BATTERY,,1,,,,
36,36,LOW_BATTERY,,1,,,,
37,37,LOW_BATTERY,,1,,,,
38,38,LOW_BATTERY,,1,,,,
39,39,LOW_BATTERY,,1,,,,
40,40,LOW_BATTERY,,1,,,,
41,41,LOW_BATTERY,,1,,,,
42,42,LOW_BATTERY,,1,,,,
43,43,LOW_BATTERY,,1,,,,
44,44,LOW_BATTERY,,1,,,,
45,45,LOW_BATTERY,,1,,,,
46,46,LOW_BATTERY,,1,,,,
47,47,LOW_BATTERY,,1,,,,
48,48,LOW_BATTERY,,1,,,,
49,49,LOW_BATTERY,,1,,,,
