step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,3,2,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,6,1,,,,Task assigned to UAV
0,0,TASK_START,3,2,,,,Task starts execution
0,0,TASK_START,6,1,,,,Task starts execution
1,1,TASK_COMPLETE,3,2,,,,
2,2,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
2,2,TASK_START,2,2,,,,Task starts execution
3,3,CHARGING_REQUEST,,1,,,,UAV requests charging
3,3,CHARGING_START,,1,2,251.76802569641035,192.99848541174356,Charging started
3,3,TASK_COMPLETE,2,2,,,,
3,3,LOW_BATTERY,,2,,,,
4,4,TASK_ASSIGNED,5,2,,,,Task assigned to UAV
4,4,TASK_START,5,2,,,,Task starts execution
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,2,300.0,600.0,Charging started
16,16,CHARGING_END,,1,2,251.76802569641035,192.99848541174356,Charging ended
18,18,CHARGING_REQUEST,,1,,,,UAV requests charging
18,18,CHARGING_START,,1,2,242.99378785552125,185.50586306341106,Charging started
20,20,CHARGING_END,,2,2,300.0,600.0,Charging ended
22,22,LOW_BATTERY,,2,,,,
23,23,CHARGING_REQUEST,,2,,,,UAV requests charging
23,23,CHARGING_START,,2,2,217.0911943034327,462.3598839395497,Charging started
31,31,CHARGING_END,,1,2,242.99378785552125,185.50586306341106,Charging ended
33,33,LOW_BATTERY,,1,,,,
34,34,CHARGING_REQUEST,,1,,,,UAV requests charging
34,34,CHARGING_START,,1,2,249.15794664030233,185.84788350671533,Charging started
37,37,CHARGING_END,,2,2,217.0911943034327,462.3598839395497,Charging ended
39,39,LOW_BATTERY,,2,,,,
40,40,CHARGING_REQUEST,,2,,,,UAV requests charging
40,40,CHARGING_START,,2,2,214.18414036201438,454.5905294036601,Charging started
50,50,CHARGING_END,,1,2,249.15794664030233,185.84788350671533,Charging ended
52,52,LOW_BATTERY,,1,,,,
53,53,CHARGING_REQUEST,,1,,,,UAV requests charging
53,53,CHARGING_START,,1,2,332.999932656917,187.82794518386453,Charging started
55,55,CHARGING_END,,2,2,214.18414036201438,454.5905294036601,Charging ended
57,57,LOW_BATTERY,,2,,,,
58,58,CHARGING_REQUEST,,2,,,,UAV requests charging
58,58,CHARGING_START,,2,2,213.63047955884917,410.9893254896176,Charging started
69,69,CHARGING_END,,1,2,332.999932656917,187.82794518386453,Charging ended
71,71,LOW_BATTERY,,1,,,,
72,72,CHARGING_REQUEST,,1,,,,UAV requests charging
72,72,CHARGING_START,,1,2,374.2038546004321,192.45503816910895,Charging started
73,73,CHARGING_END,,2,2,213.63047955884917,410.9893254896176,Charging ended
75,75,LOW_BATTERY,,2,,,,
76,76,CHARGING_REQUEST,,2,,,,UAV requests charging
76,76,CHARGING_START,,2,2,210.54270606770356,346.78938424305466,Charging started
88,88,CHARGING_END,,1,2,374.2038546004321,192.45503816910895,Charging ended
90,90,LOW_BATTERY,,1,,,,
91,91,CHARGING_END,,2,2,210.54270606770356,346.78938424305466,Charging ended
91,91,CHARGING_REQUEST,,1,,,,UAV requests charging
91,91,CHARGING_START,,1,2,395.9886440170871,198.31093873590626,Charging started
94,94,CHARGING_REQUEST,,2,,,,UAV requests charging
94,94,CHARGING_START,,2,2,204.86493011663333,313.835421380136,Charging started
