step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,1,1,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_START,1,1,,,,Task starts execution
0,0,TASK_START,2,2,,,,Task starts execution
3,3,LOW_BATTERY,,2,,,,
4,4,TASK_COMPLETE,1,1,,,,
4,4,LOW_BATTERY,,1,,,,
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,1,211.1367283545265,180.71649028335622,Charging started
5,5,TASK_ASSIGNED,3,1,,,,Task assigned to UAV
5,5,TASK_START,3,1,,,,Task starts execution
5,5,CHARGING_REQUEST,,1,,,,UAV requests charging
5,5,CHARGING_START,,1,1,378.0,41.0,Charging started
20,20,CHARGING_END,,2,1,211.1367283545265,180.71649028335622,Charging ended
21,21,CHARGING_END,,1,1,378.0,41.0,Charging ended
22,22,LOW_BATTERY,,2,,,,
23,23,LOW_BATTERY,,1,,,,
23,23,CHARGING_REQUEST,,2,,,,UAV requests charging
23,23,CHARGING_START,,2,1,274.95467413173515,124.36853380872205,Charging started
24,24,CHARGING_REQUEST,,1,,,,UAV requests charging
24,24,CHARGING_START,,1,1,239.97324006678144,89.83999690546662,Charging started
37,37,CHARGING_END,,2,1,274.95467413173515,124.36853380872205,Charging ended
39,39,CHARGING_END,,1,1,239.97324006678144,89.83999690546662,Charging ended
39,39,LOW_BATTERY,,2,,,,
40,40,CHARGING_REQUEST,,2,,,,UAV requests charging
40,40,CHARGING_START,,2,1,353.2038546004321,71.40922744334546,Charging started
41,41,LOW_BATTERY,,1,,,,
42,42,CHARGING_REQUEST,,1,,,,UAV requests charging
42,42,CHARGING_START,,1,1,198.55452168268852,96.99632586519914,Charging started
