task_id,strategy_name,start_time,assigned_time,finish_time,execution_time,completed,on_time,deadline,uav_distance,agv_distance,wait_time_at_relay,uav_energy,agv_energy,charge_loss_energy,total_energy
1,alns_unified,2,2,3,1,True,True,312.8683902546426,39.824615503479755,0.0,0.0,36.6190372726127,0.0,0.0,36.6190372726127
2,alns_unified,0,0,1,1,True,True,531.064343659685,842.8546731198683,0.0,0.0,38.319530603168204,0.0,0.0,38.319530603168204
3,alns_unified,27,27,47,20,True,True,375.43540813422453,120.85440914654745,0.0,0.0,114.91436803743045,0.0,0.0,114.91436803743045
4,alns_unified,27,27,28,1,True,True,512.986645015818,48.02082881417188,0.0,0.0,40.84725064745011,0.0,0.0,40.84725064745011
5,alns_unified,29,29,45,16,True,True,515.0111063591671,47.12748667179272,0.0,0.0,41.894772595743504,0.0,0.0,41.894772595743504
6,alns_unified,27,27,28,1,True,True,634.3310940308252,22.47220505424423,0.0,0.0,39.82445039668748,0.0,0.0,39.82445039668748
7,alns_unified,0,0,1,1,True,True,826.7990021581597,450.28990661572686,0.0,0.0,39.432416433144724,0.0,0.0,39.432416433144724
8,alns_unified,0,0,1,1,True,True,764.6069204572193,706.5479460022511,0.0,0.0,44.62655892404129,0.0,0.0,44.62655892404129
9,alns_unified,2,2,3,1,True,True,405.5732336732949,428.0046728716872,0.0,0.0,44.292958144567095,0.0,0.0,44.292958144567095
10,alns_unified,46,31,47,1,True,True,655.5608330372926,865.9434029262716,0.0,1.0,72.26364538426738,0.0,0.0,72.26364538426738
11,alns_unified,29,29,45,16,True,True,396.3715401920073,68.0,0.0,0.0,41.41229442820085,0.0,0.0,41.41229442820085
12,alns_unified,0,0,1,1,True,True,594.9744463075947,18.35755975068582,0.0,0.0,38.19775157653933,0.0,0.0,38.19775157653933
13,alns_unified,0,0,1,1,True,True,343.3588079647843,776.0270613838154,0.0,0.0,38.4344853202542,0.0,0.0,38.4344853202542
14,alns_unified,49,49,49,0,True,True,749.8859149067089,697.6087728806168,0.0,1.0,38.4057183863801,0.0,0.0,38.4057183863801
15,alns_unified,2,2,3,1,True,True,332.92181671501675,454.8197445142416,0.0,0.0,34.08178610647052,0.0,0.0,34.08178610647052
16,alns_unified,49,49,49,0,True,True,485.0035217273694,712.5061403244185,0.0,1.0,46.3119717063515,0.0,0.0,46.3119717063515
17,alns_unified,11,11,26,15,True,True,827.0302017714606,468.0309818804734,0.0,7.0,45.28932725281123,0.0,0.0,45.28932725281123
18,alns_unified,11,11,26,15,True,True,461.1069700234807,780.8540196477188,0.0,7.0,48.778892431867824,0.0,0.0,48.778892431867824
19,alns_unified,2,2,3,1,True,True,388.8784541956833,454.45901905452376,0.0,0.0,38.08984262552157,0.0,0.0,38.08984262552157
20,alns_unified,11,11,26,15,True,True,407.33062185876094,464.01400840922895,0.0,7.0,37.75975965861768,0.0,0.0,37.75975965861768
21,alns_unified,24,11,24,0,True,True,499.31319371556316,469.737160548322,0.0,8.0,35.78881736561833,0.0,0.0,35.78881736561833
22,alns_unified,29,29,45,16,True,True,297.64292947651256,60.207972893961475,0.0,0.0,43.36398248329638,0.0,0.0,43.36398248329638
23,alns_unified,46,46,47,1,True,True,361.0382124448971,476.0861266619728,0.0,0.0,36.0013704603265,0.0,0.0,36.0013704603265
24,alns_unified,46,46,47,1,True,True,356.6032860593732,468.53921927625225,0.0,0.0,40.03032756712136,0.0,0.0,40.03032756712136
25,alns_unified,28,28,29,1,True,True,172.76408177059642,390.16022349798806,0.0,0.0,37.99925130640263,0.0,0.0,37.99925130640263
26,alns_unified,49,49,49,0,True,True,139.85961251204526,590.9424675888508,0.0,1.0,38.86284658623231,0.0,0.0,38.86284658623231
27,alns_unified,11,11,25,14,True,True,250.55231360750778,465.0086020709725,0.0,7.0,34.54704806985232,0.0,0.0,34.54704806985232
28,alns_unified,27,27,28,1,True,True,465.44601799152144,65.80273550544841,0.0,0.0,38.861642790563444,0.0,0.0,38.861642790563444
29,alns_unified,26,26,27,1,True,True,527.2356096740644,464.3888456886104,0.0,0.0,39.516885041691,0.0,0.0,39.516885041691
30,alns_unified,2,2,3,1,True,True,513.2014437550836,439.5383942273985,0.0,0.0,39.37042410565276,0.0,0.0,39.37042410565276
