step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,4,1,,,,Task assigned to UAV
0,0,TASK_START,2,2,,,,Task starts execution
0,0,TASK_START,4,1,,,,Task starts execution
3,3,LOW_BATTERY,,1,,,,
3,3,LOW_BATTERY,,2,,,,
4,4,CHARGING_REQUEST,,1,,,,UAV requests charging
4,4,CHARGING_START,,1,1,414.47920871295867,194.64870437713859,Charging started
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,1,113.14932980096125,240.69658032424508,Charging started
18,18,CHARGING_END,,2,1,113.14932980096125,240.69658032424508,Charging ended
20,20,CHARGING_END,,1,1,414.47920871295867,194.64870437713859,Charging ended
21,21,CHARGING_REQUEST,,2,,,,UAV requests charging
21,21,CHARGING_START,,2,1,130.97150432213823,202.85920550980987,Charging started
22,22,LOW_BATTERY,,1,,,,
23,23,CHARGING_REQUEST,,1,,,,UAV requests charging
23,23,CHARGING_START,,1,1,417.8565293561404,202.42022415164791,Charging started
35,35,CHARGING_END,,2,1,130.97150432213823,202.85920550980987,Charging ended
35,35,TASK_COMPLETE,2,2,,,,
36,36,TASK_ASSIGNED,3,2,,,,Task assigned to UAV
36,36,TASK_START,3,2,,,,Task starts execution
38,38,CHARGING_END,,1,1,417.8565293561404,202.42022415164791,Charging ended
38,38,CHARGING_REQUEST,,2,,,,UAV requests charging
38,38,CHARGING_START,,2,1,288.19065862009586,179.6464244903637,Charging started
40,40,LOW_BATTERY,,1,,,,
41,41,CHARGING_REQUEST,,1,,,,UAV requests charging
41,41,CHARGING_START,,1,1,423.1334834239343,232.1321141806659,Charging started
51,51,CHARGING_END,,2,1,288.19065862009586,179.6464244903637,Charging ended
53,53,LOW_BATTERY,,2,,,,
54,54,CHARGING_REQUEST,,2,,,,UAV requests charging
54,54,CHARGING_START,,2,1,277.21821384275904,159.13507142955604,Charging started
56,56,CHARGING_END,,1,1,423.1334834239343,232.1321141806659,Charging ended
58,58,LOW_BATTERY,,1,,,,
59,59,CHARGING_REQUEST,,1,,,,UAV requests charging
59,59,CHARGING_START,,1,1,432.62294945363624,262.0881100312724,Charging started
