step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,AGV_MOVE_START,15,,1,811,98,AGV starts moving to relay point
0,0,TASK_ASSIGNED,15,1,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,15,,1,,,Relay support requested for task
0,0,TASK_ASSIGNED,30,3,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,30,,1,,,Relay support requested for task
0,0,TASK_ASSIGNED,9,4,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,9,,1,,,Relay support requested for task
0,0,TASK_ASSIGNED,13,2,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,13,,1,,,Relay support requested for task
0,0,TASK_ASSIGNED,7,5,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,7,,1,,,Relay support requested for task
0,0,RELAY_REQUEST,15,,,,,Relay via AGV 1
0,0,RELAY_REQUEST,30,,,,,Relay via AGV 1
0,0,RELAY_REQUEST,9,,,,,Relay via AGV 1
0,0,RELAY_REQUEST,13,,,,,Relay via AGV 1
0,0,RELAY_REQUEST,7,,,,,Relay via AGV 1
0,0,WAIT_FOR_AGV_START,7,5,,,,Task starts waiting for AGV
0,0,WAIT_FOR_AGV_START,9,4,,,,Task starts waiting for AGV
0,0,WAIT_FOR_AGV_START,13,2,,,,Task starts waiting for AGV
0,0,WAIT_FOR_AGV_START,15,1,,,,Task starts waiting for AGV
0,0,WAIT_FOR_AGV_START,30,3,,,,Task starts waiting for AGV
10,10,RELAY_FALLBACK,15,1,,,,"AGV took too long, falling back to direct delivery"
10,10,RELAY_FALLBACK_START,15,1,,,,
10,10,RELAY_FALLBACK,13,2,,,,"AGV took too long, falling back to direct delivery"
10,10,RELAY_FALLBACK_START,13,2,,,,
10,10,RELAY_FALLBACK,30,3,,,,"AGV took too long, falling back to direct delivery"
10,10,RELAY_FALLBACK_START,30,3,,,,
10,10,RELAY_FALLBACK,9,4,,,,"AGV took too long, falling back to direct delivery"
10,10,RELAY_FALLBACK_START,9,4,,,,
10,10,RELAY_FALLBACK,7,5,,,,"AGV took too long, falling back to direct delivery"
10,10,RELAY_FALLBACK_START,7,5,,,,
11,11,WAIT_FOR_AGV_END,7,5,,,,Task stops waiting for AGV
11,11,WAIT_FOR_AGV_END,9,4,,,,Task stops waiting for AGV
11,11,WAIT_FOR_AGV_END,13,2,,,,Task stops waiting for AGV
11,11,WAIT_FOR_AGV_END,15,1,,,,Task stops waiting for AGV
11,11,WAIT_FOR_AGV_END,30,3,,,,Task stops waiting for AGV
11,11,TASK_COMPLETE,15,1,,,,
11,11,TASK_COMPLETE,13,2,,,,
11,11,TASK_COMPLETE,30,3,,,,
11,11,TASK_COMPLETE,9,4,,,,
11,11,TASK_COMPLETE,7,5,,,,
12,12,AGV_MOVE_START,20,,2,464,613,AGV starts moving to relay point
12,12,TASK_ASSIGNED,20,1,2,,,Task assigned to UAV
12,12,RELAY_REQUEST,20,,2,,,Relay support requested for task
12,12,TASK_ASSIGNED,17,4,2,,,Task assigned to UAV
12,12,RELAY_REQUEST,17,,2,,,Relay support requested for task
12,12,TASK_ASSIGNED,27,3,2,,,Task assigned to UAV
12,12,RELAY_REQUEST,27,,2,,,Relay support requested for task
12,12,TASK_ASSIGNED,21,5,2,,,Task assigned to UAV
12,12,RELAY_REQUEST,21,,2,,,Relay support requested for task
12,12,TASK_ASSIGNED,5,2,2,,,Task assigned to UAV
12,12,RELAY_REQUEST,5,,2,,,Relay support requested for task
12,12,RELAY_REQUEST,20,,,,,Relay via AGV 2
12,12,RELAY_REQUEST,17,,,,,Relay via AGV 2
12,12,RELAY_REQUEST,27,,,,,Relay via AGV 2
12,12,RELAY_REQUEST,21,,,,,Relay via AGV 2
12,12,RELAY_REQUEST,5,,,,,Relay via AGV 2
12,12,WAIT_FOR_AGV_START,5,2,,,,Task starts waiting for AGV
12,12,WAIT_FOR_AGV_START,17,4,,,,Task starts waiting for AGV
12,12,WAIT_FOR_AGV_START,20,1,,,,Task starts waiting for AGV
12,12,WAIT_FOR_AGV_START,21,5,,,,Task starts waiting for AGV
12,12,WAIT_FOR_AGV_START,27,3,,,,Task starts waiting for AGV
12,12,RELAY_FALLBACK,20,1,,,,"AGV took too long, falling back to direct delivery"
12,12,RELAY_FALLBACK_START,20,1,,,,
12,12,RELAY_FALLBACK,5,2,,,,"AGV took too long, falling back to direct delivery"
12,12,RELAY_FALLBACK_START,5,2,,,,
12,12,RELAY_FALLBACK,27,3,,,,"AGV took too long, falling back to direct delivery"
12,12,RELAY_FALLBACK_START,27,3,,,,
12,12,RELAY_FALLBACK,17,4,,,,"AGV took too long, falling back to direct delivery"
12,12,RELAY_FALLBACK_START,17,4,,,,
12,12,RELAY_FALLBACK,21,5,,,,"AGV took too long, falling back to direct delivery"
12,12,RELAY_FALLBACK_START,21,5,,,,
13,13,WAIT_FOR_AGV_END,5,2,,,,Task stops waiting for AGV
13,13,WAIT_FOR_AGV_END,17,4,,,,Task stops waiting for AGV
13,13,WAIT_FOR_AGV_END,20,1,,,,Task stops waiting for AGV
13,13,WAIT_FOR_AGV_END,21,5,,,,Task stops waiting for AGV
13,13,WAIT_FOR_AGV_END,27,3,,,,Task stops waiting for AGV
13,13,TASK_COMPLETE,20,1,,,,
13,13,LOW_BATTERY,,1,,,,
13,13,TASK_COMPLETE,5,2,,,,
13,13,CHARGING_REQUEST,,2,,,,UAV requests charging
13,13,CHARGING_START,,2,3,716,767,Charging started
13,13,TASK_COMPLETE,27,3,,,,
13,13,LOW_BATTERY,,3,,,,
13,13,TASK_COMPLETE,17,4,,,,
13,13,CHARGING_REQUEST,,4,,,,UAV requests charging
13,13,CHARGING_START,,4,3,702,769,Charging started
13,13,TASK_COMPLETE,21,5,,,,
13,13,LOW_BATTERY,,5,,,,
14,14,AGV_MOVE_START,8,,3,510,623,AGV starts moving to relay point
14,14,TASK_ASSIGNED,8,3,3,,,Task assigned to UAV
14,14,RELAY_REQUEST,8,,3,,,Relay support requested for task
14,14,TASK_ASSIGNED,18,1,3,,,Task assigned to UAV
14,14,RELAY_REQUEST,18,,3,,,Relay support requested for task
14,14,TASK_ASSIGNED,3,5,3,,,Task assigned to UAV
14,14,RELAY_REQUEST,3,,3,,,Relay support requested for task
14,14,TASK_ASSIGNED,2,2,3,,,Task assigned to UAV
14,14,RELAY_REQUEST,2,,3,,,Relay support requested for task
14,14,TASK_ASSIGNED,12,4,3,,,Task assigned to UAV
14,14,RELAY_REQUEST,12,,3,,,Relay support requested for task
14,14,RELAY_REQUEST,8,,,,,Relay via AGV 3
14,14,RELAY_REQUEST,18,,,,,Relay via AGV 3
14,14,RELAY_REQUEST,3,,,,,Relay via AGV 3
14,14,RELAY_REQUEST,2,,,,,Relay via AGV 3
14,14,RELAY_REQUEST,12,,,,,Relay via AGV 3
14,14,WAIT_FOR_AGV_START,2,2,,,,Task starts waiting for AGV
14,14,WAIT_FOR_AGV_START,3,5,,,,Task starts waiting for AGV
14,14,WAIT_FOR_AGV_START,8,3,,,,Task starts waiting for AGV
14,14,WAIT_FOR_AGV_START,12,4,,,,Task starts waiting for AGV
14,14,WAIT_FOR_AGV_START,18,1,,,,Task starts waiting for AGV
14,14,RELAY_FALLBACK,18,1,,,,"AGV took too long, falling back to direct delivery"
14,14,RELAY_FALLBACK_START,18,1,,,,
14,14,CHARGING_REQUEST,,1,,,,UAV requests charging
14,14,RELAY_FALLBACK,8,3,,,,"AGV took too long, falling back to direct delivery"
14,14,RELAY_FALLBACK_START,8,3,,,,
14,14,CHARGING_REQUEST,,3,,,,UAV requests charging
14,14,RELAY_FALLBACK,3,5,,,,"AGV took too long, falling back to direct delivery"
14,14,RELAY_FALLBACK_START,3,5,,,,
14,14,CHARGING_REQUEST,,5,,,,UAV requests charging
15,15,INFEASIBLE_TASK,2,,,,,Infeasible: low_battery
15,15,INFEASIBLE_TASK,12,,,,,Infeasible: low_battery
15,15,WAIT_FOR_AGV_END,3,5,,,,Task stops waiting for AGV
15,15,WAIT_FOR_AGV_END,8,3,,,,Task stops waiting for AGV
15,15,WAIT_FOR_AGV_END,18,1,,,,Task stops waiting for AGV
15,15,TASK_COMPLETE,18,1,,,,
15,15,CHARGING_REQUEST,,1,,,,UAV requests charging
15,15,TASK_COMPLETE,8,3,,,,
15,15,CHARGING_REQUEST,,3,,,,UAV requests charging
15,15,CHARGING_REQUEST,,5,,,,UAV requests charging
16,16,CHARGING_REQUEST,,1,,,,UAV requests charging
16,16,CHARGING_REQUEST,,3,,,,UAV requests charging
16,16,CHARGING_REQUEST,,5,,,,UAV requests charging
17,17,CHARGING_REQUEST,,1,,,,UAV requests charging
17,17,CHARGING_REQUEST,,3,,,,UAV requests charging
17,17,CHARGING_REQUEST,,5,,,,UAV requests charging
18,18,CHARGING_REQUEST,,1,,,,UAV requests charging
18,18,CHARGING_REQUEST,,3,,,,UAV requests charging
18,18,CHARGING_REQUEST,,5,,,,UAV requests charging
19,19,CHARGING_REQUEST,,1,,,,UAV requests charging
19,19,CHARGING_REQUEST,,3,,,,UAV requests charging
19,19,TASK_COMPLETE,3,5,,,,
19,19,CHARGING_REQUEST,,5,,,,UAV requests charging
20,20,CHARGING_REQUEST,,1,,,,UAV requests charging
20,20,CHARGING_REQUEST,,3,,,,UAV requests charging
20,20,CHARGING_REQUEST,,5,,,,UAV requests charging
21,21,CHARGING_REQUEST,,1,,,,UAV requests charging
21,21,CHARGING_REQUEST,,3,,,,UAV requests charging
21,21,CHARGING_REQUEST,,5,,,,UAV requests charging
22,22,CHARGING_REQUEST,,1,,,,UAV requests charging
22,22,CHARGING_REQUEST,,3,,,,UAV requests charging
22,22,CHARGING_REQUEST,,5,,,,UAV requests charging
23,23,CHARGING_REQUEST,,1,,,,UAV requests charging
23,23,CHARGING_REQUEST,,3,,,,UAV requests charging
23,23,CHARGING_REQUEST,,5,,,,UAV requests charging
24,24,CHARGING_REQUEST,,1,,,,UAV requests charging
24,24,CHARGING_REQUEST,,3,,,,UAV requests charging
24,24,CHARGING_REQUEST,,5,,,,UAV requests charging
25,25,CHARGING_REQUEST,,1,,,,UAV requests charging
25,25,CHARGING_REQUEST,,3,,,,UAV requests charging
25,25,CHARGING_REQUEST,,5,,,,UAV requests charging
26,26,CHARGING_REQUEST,,1,,,,UAV requests charging
26,26,CHARGING_REQUEST,,3,,,,UAV requests charging
26,26,CHARGING_REQUEST,,5,,,,UAV requests charging
27,27,CHARGING_END,,2,3,716,767,Charging ended
27,27,CHARGING_END,,4,3,702,769,Charging ended
27,27,CHARGING_REQUEST,,1,,,,UAV requests charging
27,27,CHARGING_REQUEST,,3,,,,UAV requests charging
27,27,CHARGING_REQUEST,,5,,,,UAV requests charging
28,28,CHARGING_REQUEST,,1,,,,UAV requests charging
28,28,CHARGING_REQUEST,,3,,,,UAV requests charging
28,28,CHARGING_REQUEST,,5,,,,UAV requests charging
29,29,CHARGING_REQUEST,,1,,,,UAV requests charging
29,29,CHARGING_REQUEST,,3,,,,UAV requests charging
29,29,CHARGING_REQUEST,,5,,,,UAV requests charging
30,30,CHARGING_REQUEST,,1,,,,UAV requests charging
30,30,CHARGING_REQUEST,,3,,,,UAV requests charging
30,30,CHARGING_REQUEST,,5,,,,UAV requests charging
31,31,CHARGING_REQUEST,,1,,,,UAV requests charging
