step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,AGV_MOVE_START,1,,1,140,125,AGV starts moving to relay point
0,0,TASK_ASSIGNED,1,1,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,1,,1,,,Relay support requested for task
0,0,WAIT_FOR_AGV_START,1,1,,,,Task starts waiting for AGV
1,1,TASK_ASSIGNED,2,2,1,,,Task assigned to UAV
1,1,RELAY_REQUEST,2,,1,,,Relay support requested for task
1,1,WAIT_FOR_AGV_START,2,2,,,,Task starts waiting for AGV
10,10,RELAY_FALLBACK,1,1,,,,"AGV took too long, falling back to direct delivery"
10,10,RELAY_FALLBACK,2,2,,,,"AGV took too long, falling back to direct delivery"
11,11,WAIT_FOR_AGV_END,1,1,,,,Task stops waiting for AGV
11,11,WAIT_FOR_AGV_END,2,2,,,,Task stops waiting for AGV
13,13,AGV_ARRIVE_RELAY,2,,1,263.79547975540225,84.58459408100462,AGV arrived at relay point
13,13,RELAY_COOP_START,1,1,1,,,
13,13,RELAY_COOP_START,2,2,1,,,
14,14,TASK_COMPLETE,2,2,,,,
15,15,AGV_MOVE_START,3,,1,263.79547975540225,84.58459408100462,AGV starts moving to relay point
15,15,TASK_ASSIGNED,3,2,1,,,Task assigned to UAV
15,15,RELAY_REQUEST,3,,1,,,Relay support requested for task
15,15,WAIT_FOR_AGV_START,3,2,,,,Task starts waiting for AGV
15,15,RELAY_FALLBACK,3,2,,,,"AGV took too long, falling back to direct delivery"
16,16,WAIT_FOR_AGV_END,3,2,,,,Task stops waiting for AGV
17,17,TASK_COMPLETE,1,1,,,,
17,17,LOW_BATTERY,,1,,,,
18,18,TASK_ASSIGNED,4,1,1,,,Task assigned to UAV
18,18,RELAY_REQUEST,4,,1,,,Relay support requested for task
18,18,WAIT_FOR_AGV_START,4,1,,,,Task starts waiting for AGV
18,18,RELAY_FALLBACK,4,1,,,,"AGV took too long, falling back to direct delivery"
18,18,LOW_BATTERY,,1,,,,
19,19,WAIT_FOR_AGV_END,4,1,,,,Task stops waiting for AGV
19,19,LOW_BATTERY,,1,,,,
20,20,LOW_BATTERY,,1,,,,
21,21,LOW_BATTERY,,1,,,,
22,22,LOW_BATTERY,,1,,,,
23,23,LOW_BATTERY,,1,,,,
24,24,AGV_ARRIVE_RELAY,4,,1,169.27635026122408,83.64117232680017,AGV arrived at relay point
24,24,RELAY_COOP_START,4,1,1,,,
24,24,CHARGING_REQUEST,,1,,,,UAV requests charging
24,24,CHARGING_START,,1,1,378.0,41.0,Charging started
24,24,RELAY_COOP_START,3,2,1,,,
25,25,TASK_COMPLETE,3,2,,,,
25,25,LOW_BATTERY,,2,,,,
26,26,AGV_MOVE_START,5,,1,169.27635026122408,83.64117232680017,AGV starts moving to relay point
26,26,TASK_ASSIGNED,5,2,1,,,Task assigned to UAV
26,26,RELAY_REQUEST,5,,1,,,Relay support requested for task
26,26,WAIT_FOR_AGV_START,5,2,,,,Task starts waiting for AGV
26,26,RELAY_FALLBACK,5,2,,,,"AGV took too long, falling back to direct delivery"
26,26,LOW_BATTERY,,2,,,,
27,27,WAIT_FOR_AGV_END,5,2,,,,Task stops waiting for AGV
27,27,LOW_BATTERY,,2,,,,
28,28,LOW_BATTERY,,2,,,,
29,29,LOW_BATTERY,,2,,,,
30,30,LOW_BATTERY,,2,,,,
31,31,LOW_BATTERY,,2,,,,
32,32,LOW_BATTERY,,2,,,,
33,33,LOW_BATTERY,,2,,,,
34,34,LOW_BATTERY,,2,,,,
35,35,LOW_BATTERY,,2,,,,
36,36,LOW_BATTERY,,2,,,,
37,37,LOW_BATTERY,,2,,,,
38,38,LOW_BATTERY,,2,,,,
39,39,LOW_BATTERY,,2,,,,
40,40,CHARGING_END,,1,1,378.0,41.0,Charging ended
40,40,TASK_COMPLETE,4,1,,,,
40,40,LOW_BATTERY,,2,,,,
41,41,TASK_ASSIGNED,6,1,1,,,Task assigned to UAV
41,41,RELAY_REQUEST,6,,1,,,Relay support requested for task
41,41,WAIT_FOR_AGV_START,6,1,,,,Task starts waiting for AGV
41,41,RELAY_FALLBACK,6,1,,,,"AGV took too long, falling back to direct delivery"
41,41,LOW_BATTERY,,2,,,,
42,42,WAIT_FOR_AGV_END,6,1,,,,Task stops waiting for AGV
42,42,LOW_BATTERY,,2,,,,
43,43,LOW_BATTERY,,2,,,,
44,44,LOW_BATTERY,,2,,,,
45,45,AGV_ARRIVE_RELAY,6,,1,126.26322979496595,175.98540600118892,AGV arrived at relay point
45,45,RELAY_COOP_START,6,1,1,,,
45,45,RELAY_COOP_START,5,2,1,,,
45,45,CHARGING_REQUEST,,2,,,,UAV requests charging
45,45,CHARGING_START,,2,1,140,116,Charging started
46,46,TASK_COMPLETE,6,1,,,,
46,46,LOW_BATTERY,,1,,,,
47,47,AGV_MOVE_START,7,,1,126.26322979496595,175.98540600118892,AGV starts moving to relay point
47,47,TASK_ASSIGNED,7,1,1,,,Task assigned to UAV
47,47,RELAY_REQUEST,7,,1,,,Relay support requested for task
47,47,WAIT_FOR_AGV_START,7,1,,,,Task starts waiting for AGV
47,47,RELAY_FALLBACK,7,1,,,,"AGV took too long, falling back to direct delivery"
47,47,LOW_BATTERY,,1,,,,
48,48,WAIT_FOR_AGV_END,7,1,,,,Task stops waiting for AGV
48,48,LOW_BATTERY,,1,,,,
49,49,LOW_BATTERY,,1,,,,
