timestamp,sender,receiver,message_type,content
14,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
17,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
17,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
18,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
19,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
20,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
21,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
22,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
23,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
24,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 0.0%"
24,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
24,AGV 1,UAV 1,CHARGING_START,Start charging
25,UAV 2,Control Center,TASK_COMPLETE,Complete task 3
25,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
26,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
27,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
28,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
29,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
30,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
31,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
32,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
33,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
34,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
35,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
36,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
37,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
38,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
39,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
40,UAV 1,Control Center,TASK_COMPLETE,Complete task 4
40,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
41,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
42,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
43,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
44,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
45,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 2.5%"
45,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
45,AGV 1,UAV 2,CHARGING_START,Start charging
46,UAV 1,Control Center,TASK_COMPLETE,Complete task 6
46,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.0%
47,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.0%
48,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.0%
49,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.0%
