timestamp,sender,receiver,message_type,content
0,UAV 1,Control Center,TASK_START,Start task 1
0,UAV 2,Control Center,TASK_START,Start task 3
3,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 19.5%"
3,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
3,AGV 1,UAV 1,CHARGING_START,Start charging
3,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
4,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 10.6%"
4,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
4,AGV 1,UAV 2,CHARGING_START,Start charging
18,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.0%
18,UAV 2,Control Center,TASK_COMPLETE,Complete task 3
19,UAV 2,Control Center,TASK_START,Start task 2
19,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 5.1%"
19,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
19,AGV 1,UAV 1,CHARGING_START,Start charging
20,UAV 2,Control Center,LOW_BATTERY,Battery level: 26.8%
21,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 9.0%"
21,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
21,AGV 1,UAV 2,CHARGING_START,Start charging
36,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.8%
37,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 1.5%"
37,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
37,AGV 1,UAV 1,CHARGING_START,Start charging
37,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
38,UAV 2,Control Center,TASK_START,Start task 4
38,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.4%
39,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 9.3%"
39,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
39,AGV 1,UAV 2,CHARGING_START,Start charging
55,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.0%
56,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 6.4%"
56,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
56,AGV 1,UAV 1,CHARGING_START,Start charging
56,UAV 2,Control Center,LOW_BATTERY,Battery level: 27.3%
57,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 8.8%"
57,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
57,AGV 1,UAV 2,CHARGING_START,Start charging
73,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
73,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.8%
74,UAV 1,Control Center,TASK_START,Start task 5
74,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 7.1%"
74,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
74,AGV 1,UAV 1,CHARGING_START,Start charging
74,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.8%
75,UAV 2,Control Center,TASK_COMPLETE,Complete task 4
75,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 10.5%"
75,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
75,AGV 1,UAV 2,CHARGING_START,Start charging
91,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.0%
92,UAV 1,Control Center,TASK_COMPLETE,Complete task 5
92,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 8.6%"
92,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
92,AGV 1,UAV 1,CHARGING_START,Start charging
