step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,3,1,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,5,2,,,,Task assigned to UAV
0,0,TASK_START,3,1,,,,Task starts execution
0,0,TASK_START,5,2,,,,Task starts execution
3,3,LOW_BATTERY,,1,,,,
3,3,LOW_BATTERY,,2,,,,
4,4,CHARGING_REQUEST,,1,,,,UAV requests charging
4,4,CHARGING_START,,1,1,245.35321503230557,145.8234103293678,Charging started
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,1,375.58421774585986,159.6271992104955,Charging started
19,19,CHARGING_END,,1,1,245.35321503230557,145.8234103293678,Charging ended
20,20,CHARGING_END,,2,1,375.58421774585986,159.6271992104955,Charging ended
22,22,CHARGING_REQUEST,,1,,,,UAV requests charging
22,22,CHARGING_START,,1,1,237.58219024516592,142.83541273847047,Charging started
22,22,TASK_COMPLETE,5,2,,,,
22,22,LOW_BATTERY,,2,,,,
23,23,TASK_ASSIGNED,1,2,,,,Task assigned to UAV
23,23,TASK_START,1,2,,,,Task starts execution
23,23,CHARGING_REQUEST,,2,,,,UAV requests charging
23,23,CHARGING_START,,2,1,371.0,159.0,Charging started
36,36,CHARGING_END,,1,1,237.58219024516592,142.83541273847047,Charging ended
39,39,CHARGING_END,,2,1,371.0,159.0,Charging ended
39,39,CHARGING_REQUEST,,1,,,,UAV requests charging
39,39,CHARGING_START,,1,1,188.92125283932083,140.10993862551328,Charging started
41,41,LOW_BATTERY,,2,,,,
42,42,CHARGING_REQUEST,,2,,,,UAV requests charging
42,42,CHARGING_START,,2,1,489.41578225414014,237.34843794424597,Charging started
53,53,CHARGING_END,,1,1,188.92125283932083,140.10993862551328,Charging ended
56,56,CHARGING_END,,2,1,489.41578225414014,237.34843794424597,Charging ended
56,56,CHARGING_REQUEST,,1,,,,UAV requests charging
56,56,CHARGING_START,,1,1,152.26936530720886,133.4302796755128,Charging started
58,58,TASK_COMPLETE,1,2,,,,
58,58,LOW_BATTERY,,2,,,,
59,59,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
59,59,TASK_START,2,2,,,,Task starts execution
59,59,CHARGING_REQUEST,,2,,,,UAV requests charging
59,59,CHARGING_START,,2,1,494.0,238.0,Charging started
70,70,CHARGING_END,,1,1,152.26936530720886,133.4302796755128,Charging ended
73,73,CHARGING_REQUEST,,1,,,,UAV requests charging
73,73,CHARGING_START,,1,1,120.70703896974669,122.45157771462166,Charging started
74,74,CHARGING_END,,2,1,494.0,238.0,Charging ended
76,76,LOW_BATTERY,,2,,,,
77,77,CHARGING_REQUEST,,2,,,,UAV requests charging
77,77,CHARGING_START,,2,1,455.78547226162806,92.2475306515164,Charging started
87,87,CHARGING_END,,1,1,120.70703896974669,122.45157771462166,Charging ended
88,88,TASK_COMPLETE,3,1,,,,
89,89,TASK_ASSIGNED,4,1,,,,Task assigned to UAV
89,89,TASK_START,4,1,,,,Task starts execution
89,89,LOW_BATTERY,,1,,,,
90,90,CHARGING_REQUEST,,1,,,,UAV requests charging
90,90,CHARGING_START,,1,1,180.95995369273732,208.72889058467265,Charging started
91,91,CHARGING_END,,2,1,455.78547226162806,92.2475306515164,Charging ended
93,93,LOW_BATTERY,,2,,,,
94,94,TASK_COMPLETE,2,2,,,,
94,94,CHARGING_REQUEST,,2,,,,UAV requests charging
94,94,CHARGING_START,,2,1,453.0,62.0,Charging started
105,105,CHARGING_END,,1,1,180.95995369273732,208.72889058467265,Charging ended
107,107,LOW_BATTERY,,1,,,,
108,108,CHARGING_END,,2,1,453.0,62.0,Charging ended
108,108,CHARGING_REQUEST,,1,,,,UAV requests charging
108,108,CHARGING_START,,1,1,209.5303126537017,234.6448002690796,Charging started
124,124,CHARGING_END,,1,1,209.5303126537017,234.6448002690796,Charging ended
126,126,LOW_BATTERY,,1,,,,
127,127,CHARGING_REQUEST,,1,,,,UAV requests charging
127,127,CHARGING_START,,1,1,250.08855572569905,260.5238021151303,Charging started
143,143,CHARGING_END,,1,1,250.08855572569905,260.5238021151303,Charging ended
145,145,TASK_COMPLETE,4,1,,,,
145,145,LOW_BATTERY,,1,,,,
