task_id,strategy_name,start_time,assigned_time,finish_time,execution_time,completed,on_time,deadline,uav_distance,agv_distance,wait_time_at_relay,uav_energy,agv_energy,charge_loss_energy,total_energy
1,alns_unified,2,2,3,1,True,True,312.8683902546426,7.0710678118654755,0.0,0.0,36.40512936875328,0.0,0.0,36.40512936875328
2,alns_unified,0,0,1,1,True,True,531.064343659685,842.8546731198683,0.0,0.0,38.319530603168204,0.0,0.0,38.319530603168204
3,alns_unified,27,26,41,14,True,True,375.43540813422453,380.72824954289905,0.0,1.0,40.652820417432736,0.0,0.0,40.652820417432736
4,alns_unified,29,29,30,1,True,True,512.986645015818,11.704699910719626,0.0,0.0,40.58960651442909,0.0,0.0,40.58960651442909
5,alns_unified,11,11,26,15,True,True,515.0111063591671,458.2597516692907,0.0,7.0,44.87004952350749,0.0,0.0,44.87004952350749
6,alns_unified,29,29,30,1,True,True,634.3310940308252,66.37017402418047,0.0,0.0,40.13087869994469,0.0,0.0,40.13087869994469
7,alns_unified,0,0,1,1,True,True,826.7990021581597,14.866068747318506,0.0,0.0,36.58133725037583,0.0,0.0,36.58133725037583
8,alns_unified,0,0,1,1,True,True,764.6069204572193,439.3927627988426,0.0,0.0,42.76079869490876,0.0,0.0,42.76079869490876
9,alns_unified,2,2,3,1,True,True,405.5732336732949,438.1244115545264,0.0,0.0,44.36572708531263,0.0,0.0,44.36572708531263
10,alns_unified,42,41,43,1,True,True,655.5608330372926,389.85253622363416,0.0,1.0,35.86712438023201,0.0,0.0,35.86712438023201
11,alns_unified,27,27,28,1,True,True,396.3715401920073,2.23606797749979,0.0,0.0,40.941984904962865,0.0,0.0,40.941984904962865
12,alns_unified,0,0,1,1,True,True,594.9744463075947,705.0283682235772,0.0,0.0,42.84228718666901,0.0,0.0,42.84228718666901
13,alns_unified,0,0,1,1,True,True,343.3588079647843,776.0270613838154,0.0,0.0,38.4344853202542,0.0,0.0,38.4344853202542
14,alns_unified,73,42,73,0,True,True,749.8859149067089,1274.6345655510986,0.0,2.0,76.06148706641092,0.0,0.0,76.06148706641092
15,alns_unified,2,2,3,1,True,True,332.92181671501675,442.87470011279714,0.0,0.0,34.01179747063442,0.0,0.0,34.01179747063442
16,alns_unified,87,42,87,0,True,True,485.0035217273694,622.1344981887296,0.0,2.0,86.85327963591325,0.0,0.0,86.85327963591325
17,alns_unified,11,11,26,15,True,True,827.0302017714606,819.8810889391217,0.0,7.0,47.851261939148216,0.0,0.0,47.851261939148216
18,alns_unified,27,26,40,13,True,True,461.1069700234807,417.50209580312287,0.0,1.0,46.07911284690124,0.0,0.0,46.07911284690124
19,alns_unified,2,2,3,1,True,True,388.8784541956833,456.5402501423067,0.0,0.0,38.103105253207616,0.0,0.0,38.103105253207616
20,alns_unified,11,11,26,15,True,True,407.33062185876094,464.01400840922895,0.0,7.0,37.75975965861768,0.0,0.0,37.75975965861768
21,alns_unified,23,11,23,0,True,True,499.31319371556316,476.4472688556416,0.0,8.0,35.82952165507658,0.0,0.0,35.82952165507658
22,alns_unified,27,27,28,1,True,True,297.64292947651256,8.94427190999916,0.0,0.0,42.983499734977,0.0,0.0,42.983499734977
23,alns_unified,24,24,25,1,True,True,361.0382124448971,473.93775962672566,0.0,0.0,35.98829049412923,0.0,0.0,35.98829049412923
24,alns_unified,60,51,66,6,True,True,356.6032860593732,35.608987629529715,0.0,1.0,37.169113739965525,0.0,0.0,37.169113739965525
25,alns_unified,29,29,30,1,True,True,172.76408177059642,76.32168761236873,0.0,0.0,35.98639144988476,0.0,0.0,35.98639144988476
26,alns_unified,42,42,42,0,True,True,139.85961251204526,583.7679333433791,0.0,1.0,38.817214232831766,0.0,0.0,38.817214232831766
27,alns_unified,23,11,23,0,True,True,250.55231360750778,473.5240226218729,0.0,8.0,34.59738321890258,0.0,0.0,34.59738321890258
28,alns_unified,27,27,28,1,True,True,465.44601799152144,47.12748667179272,0.0,0.0,38.7344635445553,0.0,0.0,38.7344635445553
29,alns_unified,24,24,25,1,True,True,527.2356096740644,460.6831883192613,0.0,0.0,39.49262476287358,0.0,0.0,39.49262476287358
30,alns_unified,2,2,3,1,True,True,513.2014437550836,417.3367944478416,0.0,0.0,39.225027976383124,0.0,0.0,39.225027976383124
