step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,1,1,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_START,1,1,,,,Task starts execution
0,0,TASK_START,2,2,,,,Task starts execution
1,1,TASK_COMPLETE,2,2,,,,
2,2,TASK_ASSIGNED,8,2,,,,Task assigned to UAV
2,2,TASK_START,8,2,,,,Task starts execution
3,3,LOW_BATTERY,,2,,,,
4,4,TASK_COMPLETE,1,1,,,,
4,4,LOW_BATTERY,,1,,,,
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,1,371.21348024340375,59.94663001647679,Charging started
5,5,TASK_ASSIGNED,10,1,,,,Task assigned to UAV
5,5,TASK_START,10,1,,,,Task starts execution
5,5,CHARGING_REQUEST,,1,,,,UAV requests charging
5,5,CHARGING_START,,1,1,378.0,41.0,Charging started
19,19,CHARGING_END,,2,1,371.21348024340375,59.94663001647679,Charging ended
20,20,TASK_COMPLETE,8,2,,,,
21,21,TASK_ASSIGNED,5,2,,,,Task assigned to UAV
21,21,TASK_START,5,2,,,,Task starts execution
21,21,CHARGING_END,,1,1,378.0,41.0,Charging ended
21,21,TASK_COMPLETE,10,1,,,,
21,21,LOW_BATTERY,,2,,,,
22,22,TASK_ASSIGNED,7,1,,,,Task assigned to UAV
22,22,TASK_START,7,1,,,,Task starts execution
22,22,TASK_COMPLETE,5,2,,,,
22,22,CHARGING_REQUEST,,2,,,,UAV requests charging
22,22,CHARGING_START,,2,1,2,374,Charging started
23,23,TASK_ASSIGNED,4,2,,,,Task assigned to UAV
23,23,TASK_START,4,2,,,,Task starts execution
23,23,TASK_COMPLETE,7,1,,,,
23,23,LOW_BATTERY,,1,,,,
24,24,TASK_ASSIGNED,6,1,,,,Task assigned to UAV
24,24,TASK_START,6,1,,,,Task starts execution
24,24,CHARGING_REQUEST,,1,,,,UAV requests charging
24,24,CHARGING_START,,1,1,375,64,Charging started
38,38,CHARGING_END,,2,1,2,374,Charging ended
39,39,TASK_COMPLETE,4,2,,,,
40,40,TASK_ASSIGNED,9,2,,,,Task assigned to UAV
40,40,TASK_START,9,2,,,,Task starts execution
40,40,CHARGING_END,,1,1,375,64,Charging ended
40,40,TASK_COMPLETE,6,1,,,,
40,40,CHARGING_REQUEST,,2,,,,UAV requests charging
40,40,CHARGING_START,,2,1,111,79,Charging started
41,41,TASK_ASSIGNED,3,1,,,,Task assigned to UAV
41,41,TASK_START,3,1,,,,Task starts execution
42,42,LOW_BATTERY,,1,,,,
43,43,CHARGING_REQUEST,,1,,,,UAV requests charging
43,43,CHARGING_START,,1,1,140.21348024340375,115.97331858663395,Charging started
