step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,AGV_MOVE_START,1,,1,208,136,AGV starts moving to relay point
0,0,TASK_ASSIGNED,1,1,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,1,,1,,,Relay support requested for task
0,0,TASK_ASSIGNED,2,2,1,,,Task assigned to UAV
0,0,RELAY_REQUEST,2,,1,,,Relay support requested for task
0,0,WAIT_FOR_AGV_START,1,1,,,,Task starts waiting for AGV
0,0,WAIT_FOR_AGV_START,2,2,,,,Task starts waiting for AGV
19,19,AGV_ARRIVE_RELAY,2,,1,388.1316539943449,49.094377458868664,AGV arrived at relay point
19,19,RELAY_COOP_START,2,2,1,,,
20,20,WAIT_FOR_AGV_END,2,2,,,,Task stops waiting for AGV
21,21,TASK_COMPLETE,2,2,,,,
22,22,AGV_MOVE_START,3,,1,388.1316539943449,49.094377458868664,AGV starts moving to relay point
22,22,TASK_ASSIGNED,3,2,1,,,Task assigned to UAV
22,22,RELAY_REQUEST,3,,1,,,Relay support requested for task
22,22,WAIT_FOR_AGV_START,3,2,,,,Task starts waiting for AGV
41,41,AGV_ARRIVE_RELAY,3,,1,257.6774302809747,200.6915262293582,AGV arrived at relay point
41,41,RELAY_COOP_START,3,2,1,,,
41,41,LOW_BATTERY,,2,,,,
42,42,WAIT_FOR_AGV_END,3,2,,,,Task stops waiting for AGV
42,42,CHARGING_REQUEST,,2,,,,UAV requests charging
42,42,CHARGING_START,,2,1,257.6774302809747,200.6915262293582,Charging started
57,57,CHARGING_END,,2,1,257.6774302809747,200.6915262293582,Charging ended
57,57,TASK_COMPLETE,3,2,,,,
58,58,AGV_MOVE_START,4,,1,257.6774302809747,200.6915262293582,AGV starts moving to relay point
58,58,TASK_ASSIGNED,4,2,1,,,Task assigned to UAV
58,58,RELAY_REQUEST,4,,1,,,Relay support requested for task
58,58,WAIT_FOR_AGV_START,4,2,,,,Task starts waiting for AGV
77,77,AGV_ARRIVE_RELAY,4,,1,96.61515019170193,82.12111705217505,AGV arrived at relay point
77,77,RELAY_COOP_START,4,2,1,,,
78,78,WAIT_FOR_AGV_END,4,2,,,,Task stops waiting for AGV
79,79,TASK_COMPLETE,4,2,,,,
79,79,CHARGING_REQUEST,,2,,,,UAV requests charging
79,79,CHARGING_START,,2,1,404,464,Charging started
80,80,AGV_MOVE_START,5,,1,96.61515019170193,82.12111705217505,AGV starts moving to relay point
80,80,TASK_ASSIGNED,5,2,1,,,Task assigned to UAV
80,80,RELAY_REQUEST,5,,1,,,Relay support requested for task
80,80,WAIT_FOR_AGV_START,5,2,,,,Task starts waiting for AGV
92,92,CHARGING_END,,2,1,404,464,Charging ended
99,99,AGV_ARRIVE_RELAY,5,,1,290.6770862085586,130.4943016629636,AGV arrived at relay point
99,99,RELAY_COOP_START,5,2,1,,,
100,100,WAIT_FOR_AGV_END,5,2,,,,Task stops waiting for AGV
101,101,TASK_COMPLETE,5,2,,,,
101,101,CHARGING_REQUEST,,2,,,,UAV requests charging
101,101,CHARGING_START,,2,1,175,267,Charging started
114,114,CHARGING_END,,2,1,175,267,Charging ended
