step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,42,10,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,46,3,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,47,7,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,38,5,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,40,4,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,24,2,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,10,1,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,35,6,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,36,9,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,6,8,,,,Task assigned to UAV
0,0,TASK_START,6,8,,,,Task starts execution
0,0,TASK_START,10,1,,,,Task starts execution
0,0,TASK_START,24,2,,,,Task starts execution
0,0,TASK_START,35,6,,,,Task starts execution
0,0,TASK_START,36,9,,,,Task starts execution
0,0,TASK_START,38,5,,,,Task starts execution
0,0,TASK_START,40,4,,,,Task starts execution
0,0,TASK_START,42,10,,,,Task starts execution
0,0,TASK_START,46,3,,,,Task starts execution
0,0,TASK_START,47,7,,,,Task starts execution
1,1,TASK_COMPLETE,10,1,,,,
1,1,TASK_COMPLETE,24,2,,,,
1,1,TASK_COMPLETE,46,3,,,,
1,1,TASK_COMPLETE,40,4,,,,
1,1,TASK_COMPLETE,38,5,,,,
1,1,TASK_COMPLETE,35,6,,,,
1,1,TASK_COMPLETE,47,7,,,,
1,1,TASK_COMPLETE,6,8,,,,
1,1,TASK_COMPLETE,36,9,,,,
1,1,TASK_COMPLETE,42,10,,,,
2,2,TASK_ASSIGNED,1,1,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,19,6,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,4,3,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,41,9,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,9,4,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,8,8,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,48,10,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,17,2,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,27,7,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,16,5,,,,Task assigned to UAV
2,2,TASK_START,1,1,,,,Task starts execution
2,2,TASK_START,4,3,,,,Task starts execution
2,2,TASK_START,8,8,,,,Task starts execution
2,2,TASK_START,9,4,,,,Task starts execution
2,2,TASK_START,16,5,,,,Task starts execution
2,2,TASK_START,17,2,,,,Task starts execution
2,2,TASK_START,19,6,,,,Task starts execution
2,2,TASK_START,27,7,,,,Task starts execution
2,2,TASK_START,41,9,,,,Task starts execution
2,2,TASK_START,48,10,,,,Task starts execution
3,3,TASK_COMPLETE,1,1,,,,
3,3,LOW_BATTERY,,1,,,,
3,3,TASK_COMPLETE,17,2,,,,
3,3,LOW_BATTERY,,2,,,,
3,3,TASK_COMPLETE,4,3,,,,
3,3,CHARGING_REQUEST,,3,,,,UAV requests charging
3,3,CHARGING_START,,3,4,1124,1400,Charging started
3,3,TASK_COMPLETE,9,4,,,,
3,3,TASK_COMPLETE,16,5,,,,
3,3,CHARGING_REQUEST,,5,,,,UAV requests charging
3,3,CHARGING_START,,5,4,1108,1397,Charging started
3,3,TASK_COMPLETE,19,6,,,,
3,3,LOW_BATTERY,,6,,,,
3,3,TASK_COMPLETE,27,7,,,,
3,3,CHARGING_REQUEST,,7,,,,UAV requests charging
3,3,CHARGING_START,,7,3,867,1068,Charging started
3,3,TASK_COMPLETE,8,8,,,,
3,3,CHARGING_REQUEST,,8,,,,UAV requests charging
3,3,CHARGING_START,,8,1,811,1043,Charging started
3,3,TASK_COMPLETE,41,9,,,,
3,3,CHARGING_REQUEST,,9,,,,UAV requests charging
3,3,CHARGING_START,,9,1,1073,1418,Charging started
3,3,TASK_COMPLETE,48,10,,,,
3,3,LOW_BATTERY,,10,,,,
4,4,AGV_MOVE_START,29,,1,620,1420,AGV starts moving to relay point
4,4,TASK_ASSIGNED,29,3,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,29,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,50,4,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,50,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,43,9,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,43,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,2,10,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,2,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,37,8,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,37,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,14,6,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,14,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,11,5,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,11,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,15,1,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,15,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,20,7,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,20,,1,,,Relay support requested for task
4,4,TASK_ASSIGNED,21,2,1,,,Task assigned to UAV
4,4,RELAY_REQUEST,21,,1,,,Relay support requested for task
4,4,RELAY_REQUEST,29,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,50,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,43,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,2,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,37,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,14,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,11,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,15,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,20,,,,,Relay via AGV 1
4,4,RELAY_REQUEST,21,,,,,Relay via AGV 1
4,4,WAIT_FOR_AGV_START,2,10,,,,Task starts waiting for AGV
4,4,WAIT_FOR_AGV_START,11,5,,,,Task starts waiting for AGV
4,4,WAIT_FOR_AGV_START,14,6,,,,Task starts waiting for AGV
4,4,WAIT_FOR_AGV_START,15,1,,,,Task starts waiting for AGV
4,4,WAIT_FOR_AGV_START,20,7,,,,Task starts waiting for AGV
4,4,WAIT_FOR_AGV_START,21,2,,,,Task starts waiting for AGV
