timestamp,sender,receiver,message_type,content
0,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 7
0,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 13
0,Control Center,UAV 3,TASK_ASSIGNMENT,Assign task 2
0,Control Center,UAV 4,TASK_ASSIGNMENT,Assign task 8
0,Control Center,UAV 1,TASK_ASSIGNMENT,Assign task 12
0,UAV 3,Control Center,TASK_START,Start task 2
0,UAV 5,Control Center,TASK_START,Start task 7
0,UAV 4,Control Center,TASK_START,Start task 8
0,UAV 1,Control Center,TASK_START,Start task 12
0,UAV 2,Control Center,TASK_START,Start task 13
1,UAV 1,Control Center,TASK_COMPLETE,Complete task 12
1,UAV 2,Control Center,TASK_COMPLETE,Complete task 13
1,UAV 3,Control Center,TASK_COMPLETE,Complete task 2
1,UAV 4,Control Center,TASK_COMPLETE,Complete task 8
1,UAV 5,Control Center,TASK_COMPLETE,Complete task 7
2,Control Center,UAV 1,TASK_ASSIGNMENT,Assign task 1
2,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 9
2,Control Center,UAV 4,TASK_ASSIGNMENT,Assign task 15
2,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 30
2,Control Center,UAV 3,TASK_ASSIGNMENT,Assign task 19
2,UAV 1,Control Center,TASK_START,Start task 1
2,UAV 2,Control Center,TASK_START,Start task 9
2,UAV 4,Control Center,TASK_START,Start task 15
2,UAV 3,Control Center,TASK_START,Start task 19
2,UAV 5,Control Center,TASK_START,Start task 30
3,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
3,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
3,UAV 2,Control Center,TASK_COMPLETE,Complete task 9
3,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 16.8%"
3,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
3,AGV 2,UAV 2,CHARGING_START,Start charging
3,UAV 3,Control Center,TASK_COMPLETE,Complete task 19
3,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
3,UAV 4,Control Center,TASK_COMPLETE,Complete task 15
3,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
3,UAV 5,Control Center,TASK_COMPLETE,Complete task 30
3,UAV 5,Control Center,CHARGING_REQUEST,"Request charging, battery: 19.1%"
3,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 5
3,AGV 2,UAV 5,CHARGING_START,Start charging
4,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
4,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
4,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
5,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
5,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
5,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
6,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
6,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
6,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
7,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
7,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
7,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
8,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
8,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
8,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
9,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
9,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
9,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
10,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 29
10,UAV 5,Control Center,TASK_START,Start task 29
10,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
10,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
10,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
11,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 23
11,UAV 2,Control Center,TASK_START,Start task 23
11,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
11,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
11,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
12,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
12,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
12,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
13,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
13,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
13,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
14,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
14,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
14,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
15,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
15,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
15,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
16,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
16,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
16,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
17,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
17,UAV 2,Control Center,TASK_COMPLETE,Complete task 23
17,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
17,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
17,UAV 5,Control Center,TASK_COMPLETE,Complete task 29
18,Control Center,UAV 2,TASK_ASSIGNMENT,Assign task 10
18,Control Center,UAV 5,TASK_ASSIGNMENT,Assign task 24
18,UAV 2,Control Center,TASK_START,Start task 10
18,UAV 5,Control Center,TASK_START,Start task 24
18,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
18,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
18,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
18,UAV 5,Control Center,LOW_BATTERY,Battery level: 28.8%
19,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
19,UAV 2,Control Center,TASK_COMPLETE,Complete task 10
19,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 15.2%"
19,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 2
19,AGV 2,UAV 2,CHARGING_START,Start charging
19,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
19,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
19,UAV 5,Control Center,TASK_COMPLETE,Complete task 24
19,UAV 5,Control Center,CHARGING_REQUEST,"Request charging, battery: 10.3%"
19,Control Center,AGV 2,CHARGING_COMMAND,Charge UAV 5
19,AGV 2,UAV 5,CHARGING_START,Start charging
20,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
20,UAV 3,Control Center,LOW_BATTERY,Battery level: 24.4%
20,UAV 4,Control Center,LOW_BATTERY,Battery level: 23.2%
21,UAV 1,Control Center,LOW_BATTERY,Battery level: 25.2%
