timestamp,sender,receiver,message_type,content
14,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
17,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
17,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
18,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
19,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
20,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
21,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
22,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
23,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.5%
24,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 0.0%"
24,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
24,AGV 1,UAV 1,CHARGING_START,Start charging
25,UAV 2,Control Center,TASK_COMPLETE,Complete task 3
25,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
26,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
27,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
28,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
29,UAV 2,Control Center,LOW_BATTERY,Battery level: 25.3%
