step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,7,5,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,13,3,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,8,4,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,12,1,,,,Task assigned to UAV
0,0,TASK_START,2,2,,,,Task starts execution
0,0,TASK_START,7,5,,,,Task starts execution
0,0,TASK_START,8,4,,,,Task starts execution
0,0,TASK_START,12,1,,,,Task starts execution
0,0,TASK_START,13,3,,,,Task starts execution
1,1,TASK_COMPLETE,12,1,,,,
1,1,TASK_COMPLETE,2,2,,,,
1,1,TASK_COMPLETE,13,3,,,,
1,1,TASK_COMPLETE,8,4,,,,
1,1,TASK_COMPLETE,7,5,,,,
2,2,TASK_ASSIGNED,15,4,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,1,5,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,30,3,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,9,2,,,,Task assigned to UAV
2,2,TASK_ASSIGNED,19,1,,,,Task assigned to UAV
2,2,TASK_START,1,5,,,,Task starts execution
2,2,TASK_START,9,2,,,,Task starts execution
2,2,TASK_START,15,4,,,,Task starts execution
2,2,TASK_START,19,1,,,,Task starts execution
2,2,TASK_START,30,3,,,,Task starts execution
3,3,TASK_COMPLETE,19,1,,,,
3,3,LOW_BATTERY,,1,,,,
3,3,TASK_COMPLETE,9,2,,,,
3,3,CHARGING_REQUEST,,2,,,,UAV requests charging
3,3,CHARGING_START,,2,2,462,375,Charging started
3,3,TASK_COMPLETE,30,3,,,,
3,3,LOW_BATTERY,,3,,,,
3,3,TASK_COMPLETE,15,4,,,,
3,3,LOW_BATTERY,,4,,,,
3,3,TASK_COMPLETE,1,5,,,,
3,3,LOW_BATTERY,,5,,,,
4,4,TASK_ASSIGNED,10,1,,,,Task assigned to UAV
4,4,TASK_ASSIGNED,23,2,,,,Task assigned to UAV
4,4,TASK_ASSIGNED,24,3,,,,Task assigned to UAV
4,4,TASK_ASSIGNED,29,4,,,,Task assigned to UAV
4,4,TASK_START,10,1,,,,Task starts execution
4,4,TASK_START,23,2,,,,Task starts execution
4,4,TASK_START,24,3,,,,Task starts execution
4,4,TASK_START,29,4,,,,Task starts execution
4,4,CHARGING_REQUEST,,1,,,,UAV requests charging
4,4,CHARGING_START,,1,2,477,384,Charging started
4,4,CHARGING_REQUEST,,3,,,,UAV requests charging
4,4,CHARGING_START,,3,2,464,366,Charging started
4,4,CHARGING_REQUEST,,4,,,,UAV requests charging
4,4,CHARGING_START,,4,2,477,376,Charging started
4,4,LOW_BATTERY,,5,,,,
5,5,LOW_BATTERY,,5,,,,
6,6,LOW_BATTERY,,5,,,,
7,7,LOW_BATTERY,,5,,,,
8,8,LOW_BATTERY,,5,,,,
9,9,LOW_BATTERY,,5,,,,
10,10,LOW_BATTERY,,5,,,,
11,11,LOW_BATTERY,,5,,,,
12,12,LOW_BATTERY,,5,,,,
13,13,LOW_BATTERY,,5,,,,
14,14,LOW_BATTERY,,5,,,,
15,15,LOW_BATTERY,,5,,,,
16,16,CHARGING_END,,2,2,462,375,Charging ended
16,16,LOW_BATTERY,,5,,,,
17,17,TASK_COMPLETE,23,2,,,,
17,17,LOW_BATTERY,,5,,,,
18,18,TASK_ASSIGNED,3,2,,,,Task assigned to UAV
18,18,TASK_START,3,2,,,,Task starts execution
18,18,LOW_BATTERY,,2,,,,
18,18,LOW_BATTERY,,5,,,,
19,19,CHARGING_END,,1,2,477,384,Charging ended
19,19,TASK_COMPLETE,10,1,,,,
19,19,TASK_COMPLETE,3,2,,,,
19,19,CHARGING_REQUEST,,2,,,,UAV requests charging
19,19,CHARGING_START,,2,3,675,702,Charging started
19,19,LOW_BATTERY,,5,,,,
20,20,TASK_ASSIGNED,4,1,,,,Task assigned to UAV
20,20,TASK_START,4,1,,,,Task starts execution
20,20,CHARGING_END,,3,2,464,366,Charging ended
20,20,CHARGING_END,,4,2,477,376,Charging ended
20,20,TASK_COMPLETE,24,3,,,,
20,20,TASK_COMPLETE,29,4,,,,
20,20,LOW_BATTERY,,5,,,,
21,21,TASK_ASSIGNED,28,4,,,,Task assigned to UAV
21,21,TASK_ASSIGNED,18,3,,,,Task assigned to UAV
21,21,TASK_START,18,3,,,,Task starts execution
21,21,TASK_START,28,4,,,,Task starts execution
21,21,TASK_COMPLETE,4,1,,,,
21,21,LOW_BATTERY,,1,,,,
21,21,LOW_BATTERY,,5,,,,
22,22,TASK_ASSIGNED,6,2,,,,Task assigned to UAV
22,22,TASK_ASSIGNED,25,5,,,,Task assigned to UAV
22,22,TASK_ASSIGNED,17,1,,,,Task assigned to UAV
22,22,TASK_START,6,2,,,,Task starts execution
22,22,TASK_START,17,1,,,,Task starts execution
22,22,TASK_START,25,5,,,,Task starts execution
22,22,CHARGING_REQUEST,,1,,,,UAV requests charging
22,22,CHARGING_START,,1,3,677,728,Charging started
22,22,TASK_COMPLETE,18,3,,,,
22,22,CHARGING_REQUEST,,3,,,,UAV requests charging
22,22,CHARGING_START,,3,3,681,730,Charging started
22,22,TASK_COMPLETE,28,4,,,,
22,22,LOW_BATTERY,,4,,,,
22,22,CHARGING_REQUEST,,5,,,,UAV requests charging
22,22,CHARGING_START,,5,2,24,308,Charging started
23,23,TASK_ASSIGNED,5,3,,,,Task assigned to UAV
23,23,TASK_ASSIGNED,27,4,,,,Task assigned to UAV
23,23,TASK_START,5,3,,,,Task starts execution
23,23,TASK_START,27,4,,,,Task starts execution
23,23,CHARGING_REQUEST,,4,,,,UAV requests charging
23,23,CHARGING_START,,4,3,688,724,Charging started
34,34,CHARGING_END,,2,3,675,702,Charging ended
35,35,CHARGING_END,,3,3,681,730,Charging ended
36,36,LOW_BATTERY,,2,,,,
36,36,TASK_COMPLETE,5,3,,,,
37,37,TASK_ASSIGNED,21,3,,,,Task assigned to UAV
37,37,TASK_START,21,3,,,,Task starts execution
37,37,CHARGING_REQUEST,,2,,,,UAV requests charging
37,37,CHARGING_START,,2,3,702.2045445843372,722.1515158693579,Charging started
37,37,LOW_BATTERY,,3,,,,
38,38,CHARGING_END,,1,3,677,728,Charging ended
38,38,CHARGING_END,,4,3,688,724,Charging ended
38,38,CHARGING_END,,5,2,24,308,Charging ended
38,38,TASK_COMPLETE,17,1,,,,
38,38,TASK_COMPLETE,21,3,,,,
38,38,CHARGING_REQUEST,,3,,,,UAV requests charging
38,38,CHARGING_START,,3,3,705,777,Charging started
38,38,TASK_COMPLETE,27,4,,,,
38,38,TASK_COMPLETE,25,5,,,,
39,39,TASK_ASSIGNED,22,3,,,,Task assigned to UAV
39,39,TASK_ASSIGNED,20,1,,,,Task assigned to UAV
39,39,TASK_ASSIGNED,11,4,,,,Task assigned to UAV
39,39,TASK_ASSIGNED,16,5,,,,Task assigned to UAV
39,39,TASK_START,11,4,,,,Task starts execution
39,39,TASK_START,16,5,,,,Task starts execution
39,39,TASK_START,20,1,,,,Task starts execution
