timestamp,sender,receiver,message_type,content
0,UAV 1,Control Center,TASK_START,Start task 1
0,UAV 2,Control Center,TASK_START,Start task 2
4,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.9%"
4,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
4,AGV 1,UAV 1,CHARGING_START,Start charging
5,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.9%"
5,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
5,AGV 1,UAV 2,CHARGING_START,Start charging
19,UAV 1,Control Center,LOW_BATTERY,Battery level: 21.4%
20,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 1.0%"
20,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
20,AGV 1,UAV 1,CHARGING_START,Start charging
21,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.5%"
21,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
21,AGV 1,UAV 2,CHARGING_START,Start charging
35,UAV 2,Control Center,TASK_COMPLETE,Complete task 2
36,UAV 2,Control Center,TASK_START,Start task 3
37,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 12.3%"
37,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
37,AGV 1,UAV 2,CHARGING_START,Start charging
38,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.5%
39,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.7%"
39,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
39,AGV 1,UAV 1,CHARGING_START,Start charging
53,UAV 2,Control Center,LOW_BATTERY,Battery level: 26.8%
54,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 8.3%"
54,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
54,AGV 1,UAV 2,CHARGING_START,Start charging
58,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 14.6%"
58,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
58,AGV 1,UAV 1,CHARGING_START,Start charging
71,UAV 2,Control Center,LOW_BATTERY,Battery level: 27.7%
72,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 9.2%"
72,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
72,AGV 1,UAV 2,CHARGING_START,Start charging
75,UAV 1,Control Center,TASK_COMPLETE,Complete task 1
75,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 15.4%"
75,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
75,AGV 1,UAV 1,CHARGING_START,Start charging
76,UAV 1,Control Center,TASK_START,Start task 4
89,UAV 2,Control Center,LOW_BATTERY,Battery level: 29.2%
90,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 11.1%"
90,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
90,AGV 1,UAV 1,CHARGING_START,Start charging
90,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 11.3%"
90,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
90,AGV 1,UAV 2,CHARGING_START,Start charging
106,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 12.8%"
106,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
106,AGV 1,UAV 1,CHARGING_START,Start charging
106,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.2%
107,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 10.6%"
107,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
107,AGV 1,UAV 2,CHARGING_START,Start charging
122,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 14.9%"
122,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
122,AGV 1,UAV 1,CHARGING_START,Start charging
123,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
124,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 11.0%"
124,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
124,AGV 1,UAV 2,CHARGING_START,Start charging
138,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.2%
139,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.1%"
