step,sim_time,event_type,task_id,uav_id,agv_id,x,y,details
0,0,TASK_ASSIGNED,2,2,,,,Task assigned to UAV
0,0,TASK_ASSIGNED,3,1,,,,Task assigned to UAV
0,0,TASK_START,2,2,,,,Task starts execution
0,0,TASK_START,3,1,,,,Task starts execution
3,3,LOW_BATTERY,,2,,,,
4,4,CHARGING_REQUEST,,1,,,,UAV requests charging
4,4,CHARGING_START,,1,1,413.96248336166923,460.18777250353423,Charging started
4,4,CHARGING_REQUEST,,2,,,,UAV requests charging
4,4,CHARGING_START,,2,1,340.90055554197437,342.07105656158984,Charging started
17,17,CHARGING_END,,1,1,413.96248336166923,460.18777250353423,Charging ended
19,19,LOW_BATTERY,,1,,,,
20,20,CHARGING_END,,2,1,340.90055554197437,342.07105656158984,Charging ended
20,20,CHARGING_REQUEST,,1,,,,UAV requests charging
20,20,CHARGING_START,,1,1,443.9391700359715,464.0002344300327,Charging started
20,20,TASK_COMPLETE,2,2,,,,
21,21,TASK_ASSIGNED,5,2,,,,Task assigned to UAV
21,21,TASK_START,5,2,,,,Task starts execution
22,22,LOW_BATTERY,,2,,,,
23,23,CHARGING_REQUEST,,2,,,,UAV requests charging
23,23,CHARGING_START,,2,1,450.5670900504061,177.25397327010631,Charging started
34,34,CHARGING_END,,1,1,443.9391700359715,464.0002344300327,Charging ended
35,35,TASK_COMPLETE,3,1,,,,
36,36,TASK_ASSIGNED,1,1,,,,Task assigned to UAV
36,36,TASK_START,1,1,,,,Task starts execution
36,36,LOW_BATTERY,,1,,,,
37,37,CHARGING_REQUEST,,1,,,,UAV requests charging
37,37,CHARGING_START,,1,1,366.4247480324768,406.463032743266,Charging started
39,39,CHARGING_END,,2,1,450.5670900504061,177.25397327010631,Charging ended
41,41,LOW_BATTERY,,2,,,,
42,42,CHARGING_REQUEST,,2,,,,UAV requests charging
42,42,CHARGING_START,,2,1,432.6883167085612,199.65463994376773,Charging started
52,52,CHARGING_END,,1,1,366.4247480324768,406.463032743266,Charging ended
54,54,LOW_BATTERY,,1,,,,
55,55,CHARGING_REQUEST,,1,,,,UAV requests charging
55,55,CHARGING_START,,1,1,340.94749435948063,395.3625319034591,Charging started
58,58,CHARGING_END,,2,1,432.6883167085612,199.65463994376773,Charging ended
60,60,LOW_BATTERY,,2,,,,
61,61,CHARGING_REQUEST,,2,,,,UAV requests charging
61,61,CHARGING_START,,2,1,436.85943188339155,179.55452086535175,Charging started
70,70,CHARGING_END,,1,1,340.94749435948063,395.3625319034591,Charging ended
72,72,LOW_BATTERY,,1,,,,
73,73,CHARGING_REQUEST,,1,,,,UAV requests charging
73,73,CHARGING_START,,1,1,331.34631238969587,394.475822627855,Charging started
76,76,CHARGING_END,,2,1,436.85943188339155,179.55452086535175,Charging ended
78,78,LOW_BATTERY,,2,,,,
79,79,CHARGING_REQUEST,,2,,,,UAV requests charging
79,79,CHARGING_START,,2,1,448.9628140340882,143.3159403800571,Charging started
89,89,CHARGING_END,,1,1,331.34631238969587,394.475822627855,Charging ended
91,91,TASK_COMPLETE,1,1,,,,
91,91,LOW_BATTERY,,1,,,,
92,92,TASK_ASSIGNED,4,1,,,,Task assigned to UAV
92,92,TASK_START,4,1,,,,Task starts execution
92,92,CHARGING_REQUEST,,1,,,,UAV requests charging
92,92,CHARGING_START,,1,1,270.0,393.0,Charging started
95,95,CHARGING_END,,2,1,448.9628140340882,143.3159403800571,Charging ended
95,95,TASK_COMPLETE,5,2,,,,
108,108,CHARGING_END,,1,1,270.0,393.0,Charging ended
110,110,LOW_BATTERY,,1,,,,
111,111,CHARGING_REQUEST,,1,,,,UAV requests charging
111,111,CHARGING_START,,1,1,333.91137591010215,459.9078277153611,Charging started
125,125,CHARGING_END,,1,1,333.91137591010215,459.9078277153611,Charging ended
125,125,TASK_COMPLETE,4,1,,,,
