timestamp,sender,receiver,message_type,content
0,UAV 2,Control Center,TASK_START,Start task 1
0,UAV 1,Control Center,TASK_START,Start task 5
0,UAV 2,Control Center,TASK_COMPLETE,Complete task 1
1,UAV 2,Control Center,TASK_START,Start task 4
3,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 16.6%"
3,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
3,AGV 1,UAV 1,CHARGING_START,Start charging
3,UAV 2,Control Center,LOW_BATTERY,Battery level: 29.9%
4,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 12.8%"
4,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
4,AGV 1,UAV 2,CHARGING_START,Start charging
18,UAV 1,Control Center,LOW_BATTERY,Battery level: 20.2%
19,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 0.0%"
19,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
19,AGV 1,UAV 1,CHARGING_START,Start charging
21,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 14.6%"
21,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
21,AGV 1,UAV 2,CHARGING_START,Start charging
35,UAV 1,Control Center,TASK_COMPLETE,Complete task 5
36,UAV 1,Control Center,TASK_START,Start task 2
37,UAV 1,Control Center,LOW_BATTERY,Battery level: 22.5%
38,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 4.6%"
38,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
38,AGV 1,UAV 1,CHARGING_START,Start charging
38,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.2%"
38,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
38,AGV 1,UAV 2,CHARGING_START,Start charging
54,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 18.6%"
54,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
54,AGV 1,UAV 2,CHARGING_START,Start charging
57,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 12.7%"
57,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
57,AGV 1,UAV 1,CHARGING_START,Start charging
68,UAV 2,Control Center,TASK_COMPLETE,Complete task 4
69,UAV 2,Control Center,TASK_START,Start task 3
70,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 17.3%"
70,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
70,AGV 1,UAV 2,CHARGING_START,Start charging
73,UAV 1,Control Center,LOW_BATTERY,Battery level: 28.8%
74,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 10.8%"
74,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
74,AGV 1,UAV 1,CHARGING_START,Start charging
86,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 15.1%"
86,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
86,AGV 1,UAV 2,CHARGING_START,Start charging
90,UAV 1,Control Center,LOW_BATTERY,Battery level: 27.5%
91,UAV 1,Control Center,CHARGING_REQUEST,"Request charging, battery: 9.8%"
91,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 1
91,AGV 1,UAV 1,CHARGING_START,Start charging
101,UAV 2,Control Center,LOW_BATTERY,Battery level: 29.6%
102,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 12.8%"
102,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
102,AGV 1,UAV 2,CHARGING_START,Start charging
107,UAV 1,Control Center,TASK_COMPLETE,Complete task 2
119,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 16.2%"
119,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
119,AGV 1,UAV 2,CHARGING_START,Start charging
135,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 15.9%"
135,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
135,AGV 1,UAV 2,CHARGING_START,Start charging
151,UAV 2,Control Center,CHARGING_REQUEST,"Request charging, battery: 16.4%"
151,Control Center,AGV 1,CHARGING_COMMAND,Charge UAV 2
151,AGV 1,UAV 2,CHARGING_START,Start charging
164,UAV 2,Control Center,TASK_COMPLETE,Complete task 3
